Country Name,Country Code,Year,women_parliament,arms_imports,tax_gdp,military_population,mil_spending,Region,IncomeGroup
Slovak Republic,SVK,2013,18.7,5000000,15.8828036021056,0.583060349505134,2.3717343917753797,Europe & Central Asia,High income
Slovenia,SVN,2013,32.2,NA,17.8998695537773,1.33833240818842,1.93577804828566,Europe & Central Asia,High income
Sweden,SWE,2013,44.7,54000000,25.9751165476376,0.315732953460178,2.21352431712192,Europe & Central Asia,High income
Eswatini,SWZ,2013,6.2,NA,NA,NA,6.562845631221361,Sub-Saharan Africa,Lower middle income
Sint Maarten (Dutch part),SXM,2013,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
Seychelles,SYC,2013,43.8,7000000,28.0660557796091,NA,2.7428949107733,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,2013,12,471000000,NA,3.29362967612148,NA,Middle East & North Africa,Low income
Turks and Caicos Islands,TCA,2013,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
Chad,TCD,2013,14.9,59000000,NA,0.714677256057684,24.5223974418541,Sub-Saharan Africa,Low income
Togo,TGO,2013,15.4,NA,16.860064165992,0.298248415916075,6.287055813479441,Sub-Saharan Africa,Low income
Thailand,THA,2013,15.8,357000000,17.0119598542761,1.15589067167812,6.5111066025574305,East Asia & Pacific,Upper middle income
Tajikistan,TJK,2013,19,3000000,NA,0.722329783872725,NA,Europe & Central Asia,Low income
Turkmenistan,TKM,2013,16.8,71000000,NA,0.902421936400583,NA,Europe & Central Asia,Upper middle income
Timor-Leste,TLS,2013,38.5,NA,23.2383166263477,0.484937760243854,2.36087928464978,East Asia & Pacific,Lower middle income
Tonga,TON,2013,3.6,NA,17.3695632953673,NA,NA,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,2013,28.6,NA,25.4107612766173,0.605015805104242,1.9776591889844202,Latin America & Caribbean,High income
Tunisia,TUN,2013,26.7,38000000,NA,1.20826218783927,5.06320282360667,Middle East & North Africa,Lower middle income
Turkey,TUR,2013,14.4,796000000,18.5318878701953,2.20036491299833,5.7347510426717,Europe & Central Asia,Upper middle income
Tuvalu,TUV,2013,6.7,NA,NA,NA,NA,East Asia & Pacific,Upper middle income
Tanzania,TZA,2013,36,118000000,10.7219234484868,0.126066213881808,5.1605276573587,Sub-Saharan Africa,Low income
Uganda,UGA,2013,35,20000000,NA,0.358285329096176,6.97706346980744,Sub-Saharan Africa,Low income
Ukraine,UKR,2013,9.4,NA,17.5613807826656,0.564064286058494,4.9738970066676105,Europe & Central Asia,Lower middle income
Uruguay,URY,2013,12.1,3000000,19.0414123871154,1.47403696734125,5.70827399715186,Latin America & Caribbean,High income
United States,USA,2013,17.9,787000000,10.5199485560585,0.902310898074699,10.727618792081401,North America,High income
Uzbekistan,UZB,2013,22,NA,14.6371169888378,0.485295337182487,NA,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,2013,13,NA,21.6013292523854,NA,NA,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,2013,17,993000000,NA,0.846547635198626,NA,Latin America & Caribbean,Upper middle income
British Virgin Islands,VGB,2013,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
Virgin Islands (U.S.),VIR,2013,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
Vietnam,VNM,2013,24.4,362000000,NA,0.963546933660477,7.13119091729175,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2013,0,NA,17.2411659169162,NA,NA,East Asia & Pacific,Lower middle income
Samoa,WSM,2013,4.1,NA,23.5107711701748,NA,NA,East Asia & Pacific,Upper middle income
Kosovo,XKX,2013,NA,NA,NA,NA,2.47309331081081,Europe & Central Asia,Upper middle income
"Yemen, Rep.",YEM,2013,0.3,23000000,NA,2.49671299315513,13.2463949093166,Middle East & North Africa,Low income
South Africa,ZAF,2013,42.3,2000000,26.0439096125552,0.3825999399147,3.5551536989681902,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,2013,11.5,NA,14.3471567198945,0.275891358999033,5.71789812988023,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,2013,31.5,NA,NA,0.793866475096893,8.93089634451678,Sub-Saharan Africa,Lower middle income
Aruba,ABW,2014,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
Afghanistan,AFG,2014,27.7,288000000,6.88210294277301,2.62745161102859,5.10979266008033,South Asia,Low income
Angola,AGO,2014,36.8,2000000,13.5426301621262,1.05550846865117,12.8877330994519,Sub-Saharan Africa,Lower middle income
Albania,ALB,2014,20,7000000,18.3019409890441,0.670023616361819,4.24379456853927,Europe & Central Asia,Upper middle income
Andorra,AND,2014,50,NA,NA,NA,NA,Europe & Central Asia,High income
United Arab Emirates,ARE,2014,17.5,791000000,0.355723150336942,0.947449061077981,17.038767845564802,Middle East & North Africa,High income
Argentina,ARG,2014,36.6,7000000,12.6109666067191,0.55422186175215,2.26011343005053,Latin America & Caribbean,Upper middle income
Armenia,ARM,2014,10.7,NA,21.5991745525223,3.47801941315683,16.4371298838073,Europe & Central Asia,Upper middle income
American Samoa,ASM,2014,NA,NA,NA,NA,NA,East Asia & Pacific,Upper middle income
Antigua and Barbuda,ATG,2014,11.1,NA,NA,NA,NA,Latin America & Caribbean,High income
Australia,AUS,2014,26,919000000,21.9088787823813,0.460189624074137,4.80982496733587,East Asia & Pacific,High income
Austria,AUT,2014,32.2,2000000,26.4178983110922,0.509880348078318,1.42911231198155,Europe & Central Asia,High income
Azerbaijan,AZE,2014,15.6,612000000,14.2125356482603,1.71042102446601,12.522593869374802,Europe & Central Asia,Upper middle income
Burundi,BDI,2014,30.5,NA,NA,1.21607177610558,6.66849265674622,Sub-Saharan Africa,Low income
Belgium,BEL,2014,39.3,103000000,26.0586699910398,0.754501474187521,1.7694353000759702,Europe & Central Asia,High income
Benin,BEN,2014,8.4,NA,NA,0.228106649634704,4.92756978294514,Sub-Saharan Africa,Low income
Burkina Faso,BFA,2014,18.9,5000000,15.3716996477856,0.180031333313627,6.07970793192482,Sub-Saharan Africa,Low income
Bangladesh,BGD,2014,19.8,206000000,8.6353777373447,0.360509241698057,9.725988430209059,South Asia,Lower middle income
Bulgaria,BGR,2014,20,NA,19.525315201299,1.40755125956495,3.94846484199731,Europe & Central Asia,Upper middle income
Bahrain,BHR,2014,7.5,1000000,NA,2.5653498485969,15.5508830950378,Middle East & North Africa,High income
"Bahamas, The",BHS,2014,13.2,30000000,11.4130922818946,0.621474328329668,NA,Latin America & Caribbean,High income
Bosnia and Herzegovina,BIH,2014,21.4,NA,19.7779015559579,0.757639714175006,2.22141047965807,Europe & Central Asia,Upper middle income
Belarus,BLR,2014,26.6,66000000,12.6977245264198,3.09367470793655,33.0248578002173,Europe & Central Asia,Upper middle income
Belize,BLZ,2014,3.1,NA,25.5417958475279,0.657944206331303,3.75790094339623,Latin America & Caribbean,Upper middle income
Bermuda,BMU,2014,NA,NA,NA,NA,NA,North America,High income
Bolivia,BOL,2014,53.1,46000000,NA,1.38914794503657,4.38507305301794,Latin America & Caribbean,Lower middle income
Brazil,BRA,2014,9.9,209000000,12.7616846849996,0.729385289575508,3.49684086990934,Latin America & Caribbean,Upper middle income
Barbados,BRB,2014,16.7,NA,23.517045401494,0.403257794113758,NA,Latin America & Caribbean,High income
Brunei Darussalam,BRN,2014,NA,122000000,NA,4.53135945682472,9.05517941773866,East Asia & Pacific,High income
Bhutan,BTN,2014,8.5,NA,13.698650702631,NA,NA,South Asia,Lower middle income
Botswana,BWA,2014,9.5,NA,25.7912820537282,1.08138726537758,6.147160034807371,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,2014,NA,NA,1.79041759329527,0.458352103273759,NA,Sub-Saharan Africa,Low income
Canada,CAN,2014,25.1,316000000,11.8363665598087,0.359204610467929,2.57991356740854,North America,High income
Switzerland,CHE,2014,31,5000000,9.40177319848149,0.438598433402307,1.9909826295481399,Europe & Central Asia,High income
Channel Islands,CHI,2014,NA,NA,NA,NA,NA,Europe & Central Asia,High income
Chile,CHL,2014,15.8,141000000,16.9701561950682,1.25141362862045,8.2468068828234,Latin America & Caribbean,High income
China,CHN,2014,23.4,1137000000,9.7130678520448,0.381837871560638,6.579886437765061,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,2014,9.4,6000000,13.9736401625078,0.330469834250872,7.018586854396169,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,2014,31.1,122000000,12.7758704140547,0.236781180305195,5.52893666796636,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,2014,10.6,NA,NA,0.530751714822221,5.13921174118857,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,2014,7.4,13000000,12.0935217128433,0.629494327206955,8.11401670717738,Sub-Saharan Africa,Lower middle income
Colombia,COL,2014,19.9,159000000,15.6997483720014,1.83580318514169,10.5891289795028,Latin America & Caribbean,Upper middle income
Comoros,COM,2014,3,NA,NA,NA,NA,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,2014,20.8,NA,17.0527583740425,0.488160083963534,1.77392634127692,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,2014,33.3,1000000,13.4166589919403,0.419405462798949,0,Latin America & Caribbean,Upper middle income
Cuba,CUB,2014,48.9,NA,NA,1.47236143567526,NA,Latin America & Caribbean,Upper middle income
Curacao,CUW,2014,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
Cayman Islands,CYM,2014,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
Cyprus,CYP,2014,12.5,NA,24.8481606605313,2.10882182192282,3.82647559591373,Europe & Central Asia,High income
Czech Republic,CZE,2014,19.5,NA,14.1715554469632,0.465772658619067,2.2938962365679503,Europe & Central Asia,High income
Germany,DEU,2014,36.5,102000000,11.4826315232132,0.42107531460114,2.68986337423075,Europe & Central Asia,High income
Djibouti,DJI,2014,12.7,14000000,NA,3.32634672091566,NA,Middle East & North Africa,Lower middle income
Dominica,DMA,2014,12.9,NA,NA,NA,NA,Latin America & Caribbean,Upper middle income
Denmark,DNK,2014,39.1,173000000,36.5002916609685,0.591671399464537,2.08135655194479,Europe & Central Asia,High income
Dominican Republic,DOM,2014,20.8,NA,13.3864470358699,1.62894006325927,3.78123319822474,Latin America & Caribbean,Upper middle income
Algeria,DZA,2014,31.6,430000000,NA,2.73626274471307,13.664342881484101,Middle East & North Africa,Upper middle income
Ecuador,ECU,2014,41.6,53000000,NA,0.564341119625084,6.283585892752449,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,2014,NA,420000000,12.2201408450704,2.76396347399939,4.73653317961858,Middle East & North Africa,Lower middle income
Eritrea,ERI,2014,22,NA,NA,NA,NA,Sub-Saharan Africa,Low income
Spain,ESP,2014,39.7,108000000,14.33065480285,0.864220576746244,2.78197944240091,Europe & Central Asia,High income
Estonia,EST,2014,19,2000000,20.6119036880569,0.850575358757894,5.080953007766221,Europe & Central Asia,High income
Ethiopia,ETH,2014,27.8,33000000,8.81195539315636,0.304741869613894,4.39500301932367,Sub-Saharan Africa,Low income
Finland,FIN,2014,42.5,196000000,20.6315219650357,0.930396654144768,2.5159339692962304,Europe & Central Asia,High income
Fiji,FJI,2014,14,NA,22.724465898037,0.97621112936471,3.2621155288822203,East Asia & Pacific,Upper middle income
France,FRA,2014,26.2,17000000,23.3178975376378,1.03661953507606,3.89817073170732,Europe & Central Asia,High income
Faroe Islands,FRO,2014,NA,NA,NA,NA,NA,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,2014,0,NA,12.5440683265738,NA,NA,East Asia & Pacific,Lower middle income
Gabon,GAB,2014,15,NA,15.1052288790252,1.10064856127163,4.81917554163037,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,2014,22.6,211000000,24.5995626123813,0.466729291459681,4.80709687687664,Europe & Central Asia,High income
Georgia,GEO,2014,12,1000000,21.9990296908184,1.59353090489404,8.4084253281091,Europe & Central Asia,Upper middle income
Ghana,GHA,2014,10.9,14000000,10.9402152190858,0.136361916843864,2.3131950706342,Sub-Saharan Africa,Lower middle income
Gibraltar,GIB,2014,NA,NA,NA,NA,NA,Europe & Central Asia,High income
Guinea,GIN,2014,21.9,6000000,NA,0.311149708290824,11.1022258299143,Sub-Saharan Africa,Low income
"Gambia, The",GMB,2014,9.4,NA,NA,0.12000012000012,6.25564681724846,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,2014,13.7,NA,NA,0.91763741798171,8.24863630006061,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,2014,24,92000000,8.29890080820683,0.3033889929554,2.42477427866352,Sub-Saharan Africa,Upper middle income
Greece,GRC,2014,21,204000000,24.6394646014725,2.98436715575492,4.649640327887139,Europe & Central Asia,High income
Grenada,GRD,2014,33.3,NA,NA,NA,NA,Latin America & Caribbean,Upper middle income
Greenland,GRL,2014,NA,NA,NA,NA,NA,Europe & Central Asia,High income
Guatemala,GTM,2014,13.3,NA,10.8180702419968,0.6931439609289,3.12336605337148,Latin America & Caribbean,Upper middle income
Guam,GUM,2014,NA,NA,NA,NA,NA,East Asia & Pacific,High income
Guyana,GUY,2014,31.3,NA,NA,1.11399804067403,4.08911002420331,Latin America & Caribbean,Upper middle income
"Hong Kong SAR, China",HKG,2014,NA,NA,NA,NA,NA,East Asia & Pacific,High income
Honduras,HND,2014,25.8,13000000,16.5426382434487,0.485477347549079,5.60333694020734,Latin America & Caribbean,Lower middle income
Croatia,HRV,2014,23.8,27000000,19.9295997981547,1.03142822473001,3.2748313902036896,Europe & Central Asia,High income
Haiti,HTI,2014,4.2,NA,NA,0.00260662848245565,0,Latin America & Caribbean,Low income
Hungary,HUN,2014,10.1,7000000,22.913526457041,0.850600711897562,1.7487124680352601,Europe & Central Asia,High income
Indonesia,IDN,2014,16.9,1188000000,10.8355237532905,0.548679658162759,4.180613379582851,East Asia & Pacific,Lower middle income
Isle of Man,IMN,2014,NA,NA,NA,NA,NA,Europe & Central Asia,High income
India,IND,2014,11.4,3334000000,9.98465419071312,0.571560596435798,9.50479107132916,South Asia,Lower middle income
Ireland,IRL,2014,15.7,40000000,23.1302819666066,0.40231966021231,1.2305460120180098,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,2014,3.1,13000000,NA,2.28957178134907,14.803138143219499,Middle East & North Africa,Upper middle income
Iraq,IRQ,2014,25.3,636000000,0.89047514619883,2.37483565057827,6.73921106433613,Middle East & North Africa,Upper middle income
Iceland,ISL,2014,39.7,NA,24.6430828976815,0.100653239524514,0,Europe & Central Asia,High income
Israel,ISR,2014,22.5,546000000,23.2054591502349,4.84662977974235,15.3220437482356,Middle East & North Africa,High income
Italy,ITA,2014,31.4,140000000,23.3978548433163,1.4046796438833,2.52926340578218,Europe & Central Asia,High income
Jamaica,JAM,2014,12.7,NA,24.0556798335134,0.244906303817273,3.2080532717030903,Latin America & Caribbean,Upper middle income
Jordan,JOR,2014,12,196000000,15.6518354424982,5.18791014809125,11.8145681134508,Middle East & North Africa,Upper middle income
Japan,JPN,2014,8.1,293000000,11.4692065790191,0.39258516925958997,2.48655934828351,East Asia & Pacific,High income
Kazakhstan,KAZ,2014,25.2,95000000,14.1934327397187,0.777830957142507,4.89972341991922,Europe & Central Asia,Upper middle income
Kenya,KEN,2014,19.1,17000000,16.8769793852876,0.161804425156418,4.90932889749393,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,2014,23.3,NA,17.5486530868942,0.813509359744207,4.40998372658266,Europe & Central Asia,Lower middle income
Cambodia,KHM,2014,20.3,NA,14.6266308888619,2.2412149470409,7.66274368965581,East Asia & Pacific,Lower middle income
Kiribati,KIR,2014,8.7,NA,17.7419392515161,NA,NA,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,2014,6.7,NA,19.1895681549098,NA,NA,Latin America & Caribbean,High income
"Korea, Rep.",KOR,2014,16.3,721000000,13.9259016884726,2.33146837979646,12.8048847624815,East Asia & Pacific,High income
Kuwait,KWT,2014,1.5,692000000,0.890137193475208,1.04860079071923,8.097311670569871,Middle East & North Africa,High income
Lao PDR,LAO,2014,25,NA,NA,3.77367535518148,NA,East Asia & Pacific,Lower middle income
Lebanon,LBN,2014,3.1,6000000,14.0508776910592,3.76085476707146,16.3696343054741,Middle East & North Africa,Upper middle income
Liberia,LBR,2014,11,NA,NA,0.145225996445151,1.43303747534517,Sub-Saharan Africa,Low income
Libya,LBY,2014,16,NA,NA,0,10.816922450088299,Middle East & North Africa,Upper middle income
St. Lucia,LCA,2014,16.7,NA,20.3231851005018,NA,NA,Latin America & Caribbean,Upper middle income
Liechtenstein,LIE,2014,20,NA,NA,NA,NA,Europe & Central Asia,High income
Sri Lanka,LKA,2014,5.8,5000000,10.1375062355162,2.6443104892247,13.510571601522,South Asia,Upper middle income
Lesotho,LSO,2014,26.7,NA,33.9174091713739,0.223090540180279,3.78888807554352,Sub-Saharan Africa,Lower middle income
Lithuania,LTU,2014,24.1,3000000,15.8521758510598,1.84988893914946,2.58593458645939,Europe & Central Asia,High income
Luxembourg,LUX,2014,28.3,NA,25.7080401359122,0.551616308846684,1.00581183232638,Europe & Central Asia,High income
Latvia,LVA,2014,18,5000000,22.0168407918799,0.526473381862744,2.49608062709966,Europe & Central Asia,High income
"Macao SAR, China",MAC,2014,NA,NA,34.8052920761531,NA,NA,East Asia & Pacific,High income
St. Martin (French part),MAF,2014,NA,NA,NA,NA,NA,Latin America & Caribbean,High income
Morocco,MAR,2014,17,560000000,22.0269511132987,2.07713137509477,11.187556087346701,Middle East & North Africa,Lower middle income
Monaco,MCO,2014,20.8,NA,NA,NA,NA,Europe & Central Asia,High income
Moldova,MDA,2014,17.8,NA,16.637494863151,0.626902953804937,0.868033743157139,Europe & Central Asia,Lower middle income
Madagascar,MDG,2014,20.5,NA,8.44113338208706,0.181035401808074,4.43171970932116,Sub-Saharan Africa,Low income
Maldives,MDV,2014,5.9,NA,19.4636853349787,NA,NA,South Asia,Upper middle income
Mexico,MEX,2014,37.4,98000000,10.6319681133961,0.633373420910818,2.3559377167301903,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,2014,3,NA,15.9692662549847,NA,NA,East Asia & Pacific,Upper middle income
North Macedonia,MKD,2014,33.3,NA,16.2352837081218,0.829919425197806,3.44626049541339,Europe & Central Asia,Upper middle income
Mali,MLI,2014,9.5,1000000,12.6466381908488,0.219747462394521,7.59518544081811,Sub-Saharan Africa,Low income
Malta,MLT,2014,14.3,12000000,26.7350050395648,1.06529828351939,1.2187982832618,Middle East & North Africa,High income
Myanmar,MMR,2014,5.6,100000000,5.83582225603389,2.07430954793066,14.405325113525,East Asia & Pacific,Lower middle income
Montenegro,MNE,2014,17.3,NA,NA,4.77326968973747,3.32962720732505,Europe & Central Asia,Upper middle income
Mongolia,MNG,2014,14.9,NA,12.9016342444466,1.37902774603825,2.20071203233286,East Asia & Pacific,Lower middle income
Northern Mariana Islands,MNP,2014,NA,NA,NA,NA,NA,East Asia & Pacific,High income
Mozambique,MOZ,2014,NA,15000000,24.3200141376855,0.0982403745484451,2.40930179074509,Sub-Saharan Africa,Low income
